,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,woba,babip,k_rate,bb_rate,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,pitcher_hits_allowed,era_proxy,whip_proxy,baa,gb_rate,fb_rate,k_bb_ratio,avg_bf_per_outing,total_runs,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA
10,9d1d3eb706cc040e7b2b4399ae24a0ab37d64484,8c3958fa78e8f0dfc54f1db1ca524f08430090ac,1991,5,5,USA,220,75,R,R,7/15/2017,5/5/1991,2021,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
11,62e72eb7cb31f026a09374683dfdc5b318d6ddd7,e116ae31a2fbc4df150ce8046864fdebf1b67ac1,1994,8,10,USA,215,73,R,R,8/4/2018,8/10/1994,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
12,14c00439500ed1324a46a3b56fe013675b339e12,d3c2453fc77561c4f04e30af6c3e3b5918aa3aa0,1989,11,13,USA,190,76,R,R,9/1/2014,11/13/1989,2021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
13,c296dc19142d27a8a0d4a738256f7423945d04b6,34954a3b5ca8f1b45f0b7b34e6249751c28262e1,1988,8,31,USA,245,75,L,R,5/20/2012,8/31/1988,2021,9,5,0,0,0,0,68,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.0,0,0.0,0.4,0.4,0.27599999999999997,0.0,,,,0.0,0,0.0,3.0,1.5,1,0,,,,,,,,0.0,4.0,0.12,,,,0.0,,0.0,0.0,0.0
14,07fdf16fffcf71dcb7fb848addba74df1ee36048,eda6abd92fa24d81467535459a71e1222831d7ec,1996,6,26,USA,249,76,R,R,6/8/2021,6/26/1996,2021,0,50,0,0,0,442,0,0,0,0,0,0,0,18,0,0,0,16,0,3,0,0,0,0,0,2,0,2,0,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,0,0,9,47,0.19148936170212766,19,0.40425531914893614,0.28,0.6842553191489362,0.30720000000000003,0.1702127659574468,,,,0.21276595744680848,7,4.851063829787234,2.611111111111111,15.666666666666666,1,0,,,,,,,,3.0,103.0,0.03875000000000001,,,,0.0,,0.0,0.0,0.0
15,05063158c29992d07eec3d01671a8ce5eb0f55f6,73ecbb8bbab9bd87c60c3f7cce6259ba471cb89e,1985,5,15,CAN,210,74,L,L,9/1/2013,5/15/1985,2021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
16,25d492f82219a3acdde6d8b08201ba02ba3ff3a6,edb8e4217f1fc274933b9cb4646307ef65ff1fba,1999,4,8,USA,215,75,R,R,8/4/2020,4/8/1999,2021,1,45,0,0,0,0,0,0,0,0,119,0,315,9,0,0,0,20,0,1,0,1,0,0,0,7,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,15,0,5,0,11,44,0.25,22,0.5,0.26666666666666666,0.7666666666666666,0.3297777777777778,0.18181818181818182,,,,0.25,4,6.0,4.888888888888889,44.0,2,0,,,,,,,,11.0,49.0,0.3086938775510204,,,,0.0,,0.0,0.0,0.0
17,dd6c9bdedfa4c202e82a5c8f13beec54e8a883c9,9cb98f4aebf2fb8f05160d8afcfd5a4c1c4063d0,1998,8,12,D.R.,246,74,R,R,10/3/2021,8/12/1998,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,0.0,1.0,inf,0,0,,,,,,,,0.0,,,,,,0.0,,0.0,0.0,0.0
18,083d603cf3249f2f57c04b16db50218beba3c152,b88a2f22db876835a11cbe2ba820e5ede7e7194d,1989,8,21,Venezuela,198,73,B,R,9/8/2013,8/21/1989,2021,8,58,0,0,0,0,0,48,165,49,74,12,147,8,0,0,0,25,0,8,0,1,0,0,0,9,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,21,0,4,0,12,50,0.24,17,0.34,0.3448275862068966,0.6848275862068967,0.31327586206896557,0.22,,,,0.10000000000000003,3,6.8,6.25,6.25,6,0,,,,,,,,7.0,37.0,0.3031891891891892,,,,0.0,,0.0,0.0,0.0
19,dd88f2a4e7bcda4bc31f4b14b9dad03479201e7d,46f7714e8268e7cfa3e4a8a6f7bc240186f8266f,1994,12,28,Panama,225,74,R,R,6/15/2019,12/28/1994,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
20,05a292bbf1cbcb57dbbc1e50c042e3aef3b6f94a,ba1d977379befdf15f7093ce02f812ce5f589f15,1991,9,26,Mexico,194,68,L,L,7/30/2021,9/26/1991,2021,0,0,28,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,3,0,0,0,0,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,10,0,2,0,0,,0,,,,,,0.10714285714285714,0.10714285714285714,0.0,,0,,,,1,6,0.0,0.32142857142857145,0.21428571428571427,0.5,0.07142857142857142,1.0,2.3214285714285716,,1.0,0.123,,,,4.0,19.0,92.0,6.333333333333333,5.684210526315789
21,c956a35dc203574f18ce58bc84bffb3e168da889,3340f3c86213464d1d399e3def96d78a3eecea29,1994,9,11,USA,168,74,L,L,8/26/2022,9/11/1994,2021,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
22,2923b2767d40064620b34fd192dd7af293143844,423bf4648decae315c586b05eaeba588301cca97,1990,3,15,USA,201,74,R,R,6/29/2014,3/15/1990,2021,7,157,0,1,0,0,0,0,0,1293,0,0,0,29,0,0,0,69,0,12,0,4,0,1,0,15,0,1,0,15,0,2,0,0,0,3,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,32,0,46,0,6,0,36,144,0.25,66,0.4583333333333333,0.31210191082802546,0.7704352441613588,0.3347770700636943,0.22916666666666666,,,,0.20833333333333331,21,22.0,4.9655172413793105,12.0,1,0,,,,,,,,14.0,114.0,0.2229375,3.0,0.1615,0.02631578947368421,0.0,,0.0,0.0,0.0
23,bcfe3b7e6b498b243aa5c5ddcb81d57e0176d976,069ecbec572b88b05773f8bdec483c3fd2e0c9e9,1995,4,1,USA,235,71,L,L,8/14/2020,4/1/1995,2021,1,0,426,0,426,0,0,0,0,0,0,0,0,0,82,0,0,0,170,0,39,0,8,0,5,0,70,0,2,0,21,0,7,0,1,0,17,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,100,0,113,0,23,0,0,,0,,,,,,0.19248826291079812,0.09154929577464789,0.03990610328638498,,0,,,,1,110,0.03990610328638498,0.34976525821596244,0.25821596244131456,0.41784037558685444,0.06572769953051644,2.1025641025641026,10.366197183098592,,7.0,0.15066666666666664,,,,60.0,269.0,1049.0,89.66666666666667,6.022304832713754
24,f5c048ecfa7dfb98295a754b52f2b04e7ccde309,ea5f89b202d12c305ceb7a6420e85f1750d5beea,1991,6,14,USA,220,76,R,R,4/12/2019,6/14/1991,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
25,6ff7df1c0f49354bf4afe010f8b3afde49304c9f,48cd9b761fe204c91dc5f2aba0e68112b3488912,1985,10,6,CAN,200,73,R,L,8/6/2013,10/6/1985,2021,8,0,90,0,90,0,0,0,0,0,0,0,0,0,12,0,0,0,40,0,8,0,2,0,0,0,11,0,1,0,3,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,23,0,8,0,0,,0,,,,,,0.13333333333333333,0.08888888888888889,0.1,,0,,,,1,24,0.1,0.35555555555555557,0.26666666666666666,0.4666666666666667,0.044444444444444446,1.5,9.911111111111111,,2.0,0.4475,,,,15.0,56.0,175.0,18.666666666666668,7.232142857142857
26,17cbce1de7a9d4e31952e86ba69ced3fa5f1c28c,e82bae7e8639439f0be9c5bbe7fe4b14abd16479,1992,10,17,D.R.,215,71,R,R,5/29/2015,10/17/1992,2021,6,127,0,0,0,0,0,165,359,172,0,0,0,12,0,0,0,68,0,4,0,3,0,0,0,20,0,2,0,10,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,34,0,42,0,9,0,34,122,0.2786885245901639,54,0.4426229508196721,0.31496062992125984,0.7575835807409319,0.3318110236220473,0.26229508196721313,,,,0.1639344262295082,14,16.81967213114754,10.166666666666666,30.5,3,0,,,,,,,,15.0,51.0,0.24080392156862745,,,,0.0,,0.0,0.0,0.0
27,eaf15019197f34856b93b0be6a16092415c9f0db,ef3ff11f6ef7f1d989b4a51808c0fc0a818c76e1,1983,1,20,USA,225,73,L,R,7/25/2006,1/20/1983,2021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
28,bbd2b8abf772b70d3b09f8e1ef274e6a1b6c8c3e,57b18fc7afe2f4634e7101050b54ef48d5a346cf,1997,1,7,Curacao,165,68,B,R,8/1/2017,1/7/1997,2021,4,175,0,0,0,0,0,2403,0,0,0,0,0,24,0,0,0,76,0,8,0,6,0,2,0,29,0,1,0,14,0,1,0,0,0,9,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,51,0,50,0,11,0,53,165,0.3212121212121212,96,0.5818181818181818,0.35428571428571426,0.9361038961038961,0.40199999999999997,0.26666666666666666,,,,0.26060606060606056,24,35.49090909090909,6.875,20.625,1,0,,,,,,,,34.0,172.0,0.2404360465116279,1.0,0.617,0.005813953488372093,0.0,,0.0,0.0,0.0
29,19fcf102455f7153834ce0da3d35c4fa2cfc7f45,b1bd797abfd174412ecaaba4734e4d5b6c160da9,1986,6,10,D.R.,195,72,R,R,4/15/2011,6/10/1986,2021,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0
